86.9208526611 65.2696533203 15.9160642624 -0.0087156296 -0.6169097424 1.7592549324 1732607616.0000000000 
24.1950397491 13.3352565765 91.1264038086 -0.3061541319 0.6613483429 0.1886446476 2220399872.0000000000 
32.6940498352 77.4328613281 50.5572013855 -0.5785732269 0.1367440224 -1.9509314299 2423727872.0000000000 
93.9586105347 11.3894987106 13.3333740234 1.9756355286 1.9823150635 0.1853101254 1509867264.0000000000 
20.8919849396 62.1832847595 14.2139358521 -1.6874864995 -0.9018825293 -0.7948000431 1439873664.0000000000 
62.0301971436 24.1113739014 26.8992538452 1.4490094185 -0.5021348000 -1.2789738178 714284480.0000000000 
3.9803366661 72.7417678833 17.3873767853 -0.5330245495 0.0069851875 0.7177829742 1805251328.0000000000 
3.5932350159 69.1712951660 69.1591644287 1.9020738602 1.2224316597 1.2997016907 2423568384.0000000000 
80.1186599731 37.1252937317 57.3374252319 -1.9595739990 1.9723432064 0.8620543480 220587200.0000000000 
26.7615165710 1.6813613176 66.4184417725 1.5516684055 -0.9682905674 1.7327077389 1875423616.0000000000 
63.2393646240 11.3433456421 3.5883235931 0.6887881756 1.3634047508 -1.1609719992 97352264.0000000000 
34.2597503662 88.9202804565 76.1041488647 -0.4858806133 0.3236627579 -0.1894674301 885120704.0000000000 
38.6523590088 27.7558555603 32.3475646973 -1.2491591573 0.5952458382 1.5873994827 494541792.0000000000 
64.1897277832 61.2363510132 28.6051597595 1.6380498409 0.5167083740 1.8009438515 1993573888.0000000000 
88.7104415894 88.3412933350 54.7599029541 0.0779924393 1.9873852730 0.3339288235 479237888.0000000000 
83.7697525024 79.3239212036 23.0636062622 -1.2788200378 0.7297680378 1.9667100906 1397062144.0000000000 
26.3357677460 44.4310684204 91.2873077393 0.5995249748 0.8874769211 -1.0546050668 2093978624.0000000000 
37.0680732727 13.3198604584 3.5408184528 -1.9496880248 0.9822483063 -0.7141609192 2305225984.0000000000 
37.4739189148 27.1695728302 71.9519958496 -0.9526253939 -1.3795655370 -0.9315241575 1953354496.0000000000 
15.1954946518 85.0601196289 97.3036956787 1.9586098194 0.5753617287 -1.1853079796 424868576.0000000000 
32.6282424927 19.5350551605 72.8772277832 0.3585603237 0.5586450100 0.5665814877 598803328.0000000000 
36.1530494690 87.7994079590 7.7112817764 0.9288449287 -1.9552292302 -1.5499159992 1861972992.0000000000 
75.6754837036 43.3980789185 66.6879653931 -1.4740240574 0.8227062225 -0.4544016123 983344064.0000000000 
86.0785140991 65.3518524170 17.4679431915 -1.9490396492 0.0164790154 -1.4091345072 5981324.0000000000 
14.7960186005 35.1389389038 17.2339954376 -0.1030296087 0.1869597435 1.6044487953 159706752.0000000000 
