13.8301343918 92.7250061035 42.9029159546 -1.5582224131 -0.2787842751 1.7786536217 1090907776.0000000000 
57.5842437744 37.4409027100 64.0399169922 1.3015944958 -1.2137917876 1.6997756958 1017579840.0000000000 
38.8129653931 12.5209808350 85.3211669922 -0.1625100374 1.1202859879 -1.8616387993 741997952.0000000000 
68.3147277832 26.3716926575 26.7182769775 1.6214604378 0.6106629372 -1.4926196933 2044347264.0000000000 
34.2065086365 25.9125137329 6.5829529762 -0.0785342455 -1.2544990182 -0.0205652714 1477027072.0000000000 
61.6679115295 43.9522094727 2.7173957825 -1.2299135327 1.2557244301 0.6702923775 44800676.0000000000 
1.0483165979 59.2517013550 42.4952163696 -0.4055488110 0.8709073067 -0.8873447180 2144963328.0000000000 
49.7798309326 31.2754116058 15.4784488678 -1.2762178183 0.3058843613 -0.3121310472 215776640.0000000000 
22.9136829376 54.8812332153 90.4049530029 0.2848076820 1.2317500114 1.8795163631 128920976.0000000000 
99.4312667847 46.4737739563 64.2379226685 0.4439675808 1.6170394421 0.6782128811 2008783872.0000000000 
71.8190994263 33.7126312256 82.1433792114 0.9146964550 1.7185733318 -1.0144561529 318217312.0000000000 
64.7370223999 52.4549789429 98.5272216797 -1.4193259478 1.3492155075 -1.4397731423 815285120.0000000000 
41.3774948120 56.2023925781 41.2424697876 0.5716471672 -1.5566548109 -0.7341030836 535284320.0000000000 
91.8773803711 28.6353321075 26.5682106018 1.6523458958 1.0043642521 1.6322455406 1310195968.0000000000 
65.5350952148 57.7614555359 32.7591896057 -0.5058326721 1.6589634418 -1.4038973451 255539904.0000000000 
84.4384231567 39.5411605835 22.9502868652 -0.0329823494 1.6798455715 -1.1408995390 1592307328.0000000000 
75.7265319824 35.4831809998 96.3037033081 -1.3158388734 1.6674232483 -0.4981532097 2034880256.0000000000 
2.7692081928 69.1935958862 2.8065795898 1.7858633995 1.9131569862 -0.8250083923 2148880896.0000000000 
72.9380340576 20.1809272766 38.3630752563 -0.4610751867 1.1176953316 0.8448905945 1895682688.0000000000 
69.4164657593 86.0248336792 86.0489044189 0.1541957855 -0.9773602486 -1.6400324404 75758368.0000000000 
17.5621337891 30.4766979218 66.7226257324 1.7315466404 0.6383953094 0.5210530758 259817280.0000000000 
57.6454582214 0.5724973679 91.7878952026 0.4165866375 0.7906436920 1.7837791443 1376531456.0000000000 
67.5950164795 23.9692687988 41.0164909363 -0.3786780834 -0.2339920998 1.1751825809 1975154304.0000000000 
22.0925788879 50.5018310547 54.8334770203 1.6603620052 -0.5389336348 -0.3647049665 1134098560.0000000000 
62.0926513672 49.8815650940 48.3942756653 1.1861913204 1.2143306732 -1.3953238130 1823586176.0000000000 
46.3181457520 78.1432342529 83.3361358643 -1.8414557129 1.1486291885 1.0049614906 1609456896.0000000000 
48.4818191528 69.7185134888 19.4395294189 -1.3569265008 1.7475113869 0.4182407856 1415247232.0000000000 
37.8379821777 39.8355865479 35.6160545349 0.3972225189 1.6134967804 1.6179811954 1285990272.0000000000 
26.8640747070 31.3319053650 96.8035507202 1.5582690239 1.2485389709 -0.1920869350 1715287680.0000000000 
61.5717353821 60.3147315979 41.5549621582 -1.6844047010 -0.4616814852 -1.0043560266 296337216.0000000000 
17.1736907959 0.0151380897 76.2317657471 0.6262204647 0.7893462181 1.8268518448 2043308800.0000000000 
63.4214401245 56.1273155212 38.3422355652 -1.9496230930 1.8385162354 0.9583315849 1529749632.0000000000 
86.3003158569 64.4078216553 12.6295938492 -1.4734240770 1.8295891285 -1.6226741672 53028120.0000000000 
76.9531936646 54.6309700012 70.7326354980 -0.4590026140 -1.4021717906 -1.5084961653 1160370432.0000000000 
53.4036712646 37.1786956787 58.2683105469 0.8230943680 -0.5122466087 -0.6199971437 905821760.0000000000 
6.9274878502 30.1713676453 17.9652214050 0.8139572144 1.4519474506 0.2522983551 1790208768.0000000000 
82.2615890503 30.2657489777 32.7983360291 0.7424767017 1.7869427204 -0.1828827858 2043157760.0000000000 
90.4132995605 54.8610763550 83.8474426270 0.6946599483 -1.6203179955 0.1832029819 147285776.0000000000 
24.4377555847 66.8676681519 52.3062477112 1.1136569977 -1.8381454051 -1.5770177543 1210469632.0000000000 
41.2401962280 45.0746307373 84.6516571045 -0.0732924938 1.0098400116 -1.8953249231 462915360.0000000000 
61.5446853638 58.9243354797 90.1249618530 -0.2477488518 1.5676033497 -1.0830678940 309204800.0000000000 
83.8636550903 68.3512344360 94.0945053101 0.9710779190 -1.0715076923 1.1176776886 1041086080.0000000000 
32.7043571472 32.5220184326 47.5348739624 0.2856845856 1.9755873680 1.9936449528 874588416.0000000000 
3.4360501766 10.4156789780 83.4023208618 -0.2129499912 0.2196123600 0.7221591473 2321098496.0000000000 
30.7363071442 70.6708526611 11.3605518341 1.6912395954 -0.8161925077 -1.9405792728 902181696.0000000000 
18.7852687836 24.4088211060 48.4554595947 -1.8940432444 1.7104020119 -0.2980014086 1923146752.0000000000 
15.9723596573 20.4919071198 18.5693092346 -0.0529313087 0.1205568314 0.6441674232 145470768.0000000000 
52.4036064148 65.9453125000 40.8023681641 0.2335863113 1.0544395447 -1.0318124294 12897658.0000000000 
31.8512954712 92.2586669922 93.3598403931 0.5035040379 0.5171809196 -1.8111842722 1371714816.0000000000 
92.5247039795 6.2059111595 90.9558563232 -1.5476008952 -0.7754107714 -0.4235472679 348972416.0000000000 
23.3747844696 81.9612808228 90.8847656250 -0.4261142015 -1.9018724710 -1.6218371093 2200596480.0000000000 
