85.1969985962 61.6950645447 25.6293411255 -0.6678873301 -0.8203111887 2.1258175373 1732607616.0000000000 
23.4991531372 17.6087265015 90.6357421875 0.0132687865 1.0371187925 -0.3872833848 2220399872.0000000000 
30.4691677094 76.9631042480 40.8264007568 -0.3040174246 -0.3173522353 -1.9350097179 2423727872.0000000000 
102.0889053345 22.3099155426 15.0237569809 1.0785297155 2.3517119884 0.3645685017 1509867264.0000000000 
13.5741138458 57.6679153442 11.0724992752 -1.2533662319 -0.8881176114 -0.4081305563 1439873664.0000000000 
68.8461914062 23.1182708740 21.6645622253 1.2472984791 0.0265112519 -0.8296034932 714284480.0000000000 
3.2226700783 71.7270965576 21.4950428009 0.2332320213 -0.3245654702 0.9476543069 1805251328.0000000000 
14.7034463882 74.5751953125 75.1581649780 2.5068013668 0.9349959493 1.0697234869 2423568384.0000000000 
69.4811859131 47.2333030701 61.2714042664 -2.2664113045 2.0836195946 0.7173439264 220587200.0000000000 
34.7995033264 -1.3444796801 74.6455001831 1.6779625416 -0.2493177652 1.5397627354 1875423616.0000000000 
66.3699874878 19.1037197113 -0.3957296908 0.5619171858 1.7223271132 -0.4310546517 97352264.0000000000 
32.5718803406 89.2376174927 74.1255340576 -0.2213594317 -0.1993901432 -0.5768925548 885120704.0000000000 
32.9308509827 31.7572994232 40.8946609497 -1.0243958235 1.0182664394 1.7972642183 494541792.0000000000 
71.7206802368 63.3056831360 38.3531455994 1.3390780687 0.3047310710 2.0878093243 1993573888.0000000000 
87.5312347412 96.8936309814 56.3996047974 -0.5660944581 1.4454933405 0.3289739192 479237888.0000000000 
76.2727737427 81.7858123779 33.7769126892 -1.7514340878 0.2550031543 2.2969770432 1397062144.0000000000 
29.7752189636 48.9488983154 84.4688568115 0.7911087275 0.9215630293 -1.6598725319 2093978624.0000000000 
27.7568817139 19.1576938629 1.6210098267 -1.8314286470 1.3196280003 0.0091599766 2305225984.0000000000 
33.2857627869 21.1580257416 66.5263137817 -0.7217389345 -0.9943348765 -1.2309008837 1953354496.0000000000 
25.6656570435 86.8700790405 89.8221435547 2.2099299431 0.0971278101 -1.8028408289 424868576.0000000000 
34.9437866211 23.1656303406 75.0960006714 0.5596635938 0.8447340727 0.3320571780 598803328.0000000000 
40.8055534363 76.8039321899 1.1185826063 0.9502213001 -2.3664836884 -0.9842640758 1861972992.0000000000 
67.4605331421 47.9342994690 63.9849166870 -1.7869192362 0.9944965243 -0.6038652062 983344064.0000000000 
75.4803009033 64.7895431519 11.5252113342 -2.2760798931 -0.1874496490 -0.9158499241 5981324.0000000000 
15.4198532104 36.4571723938 26.0955791473 0.3737666607 0.3269688189 1.9698375463 159706752.0000000000 
20.9785175323 52.6603622437 28.8487892151 0.7299726009 -0.3587289751 -0.1280401349 700357184.0000000000 
37.2525482178 57.9850616455 8.2906341553 -1.1103051901 1.7302633524 1.5072375536 800482880.0000000000 
