71.8168869019 52.4323997498 17.0058155060 -0.6643047333 1.3889240026 0.2306855321 1188455552.0000000000 
54.1488418579 2.8771774769 15.5615434647 0.2481281459 0.0933238044 -0.7767764926 2295418112.0000000000 
70.7571945190 24.8963661194 57.2649612427 1.2415280342 -1.2163182497 -0.5780190229 1793924992.0000000000 
43.1804618835 45.7235717773 44.2424240112 1.0644577742 1.1119306087 -1.6945879459 432826304.0000000000 
27.4003124237 61.8852691650 20.9771976471 1.7633634806 -1.4334816933 -0.4177285135 679863296.0000000000 
99.9934387207 103.2067260742 83.5398864746 0.0688035339 1.8328462839 1.7533876896 216223344.0000000000 
40.2824592590 25.2378559113 2.7004055977 -1.5032420158 0.2239753008 0.4705496132 2338294784.0000000000 
66.9119415283 93.6009597778 58.9445724487 -1.5058522224 -0.5890282393 -1.2685594559 2227503616.0000000000 
10.7810678482 33.9848480225 2.4252734184 -0.6691641212 1.7752298117 -0.7770960927 663387776.0000000000 
0.3712683022 71.0688018799 49.3924560547 -1.6290212870 0.4935567081 -0.8764786124 1517444224.0000000000 
50.4058761597 22.1707134247 73.2820434570 -1.7288944721 -0.0914281532 0.7841351032 479985984.0000000000 
7.4888615608 25.8092727661 18.4072208405 1.1125136614 -0.9076609015 1.1433342695 2219848448.0000000000 
68.8927841187 90.1865158081 84.6976394653 1.0935080051 -1.1959575415 1.3474519253 259164368.0000000000 
10.2670869827 20.4056606293 45.0124282837 -0.9925868511 1.3294835091 1.6207007170 804275584.0000000000 
35.8292732239 17.5127811432 95.2127456665 -1.8266552687 -0.3074027002 0.4470613897 272148800.0000000000 
96.6832046509 34.5278625488 28.7343750000 1.5720622540 0.5017690063 -0.2602328658 1681079424.0000000000 
89.7052078247 14.2995891571 52.8163414001 0.0761345550 -1.2864600420 -0.6473056674 755321984.0000000000 
38.7781219482 14.7347517014 46.0890426636 0.1360599101 -0.6830605268 1.1043003798 1935116160.0000000000 
16.3697261810 75.6227722168 0.2162017524 0.3742097616 1.4977365732 -1.8429042101 1587905408.0000000000 
22.6496448517 73.9562530518 65.2298889160 -1.2566609383 1.8484103680 -1.8478603363 211133536.0000000000 
58.8086509705 50.8844337463 71.9496765137 -0.0596830584 0.7081623077 -0.7707956433 24907640.0000000000 
79.5993347168 72.4211120605 35.6050949097 -1.1010634899 1.3474106789 0.8859407902 1914203264.0000000000 
12.1619529724 42.7006454468 56.5996894836 -0.7452768683 -1.3139764071 0.5105458498 2248982272.0000000000 
1.4606927633 62.1219711304 49.0611228943 -0.6021941900 -0.7785577774 -0.8800429702 1282784512.0000000000 
34.6935424805 38.3503913879 56.8076057434 1.4821206331 1.2047865391 -0.5934383869 870435072.0000000000 
44.3908119202 63.6756095886 39.2575225830 -0.6812620163 -0.7123668790 0.6962686777 1399585024.0000000000 
13.3716106415 46.4422912598 39.8988876343 -0.6467471123 1.5305488110 1.4773013592 1579236992.0000000000 
-2.3824765682 43.3007507324 44.4487571716 -1.5415297747 -1.3506604433 -1.7358944416 1091680128.0000000000 
51.5087318420 37.9063529968 95.8027954102 0.9495155811 0.6931241155 0.1411847621 1512956160.0000000000 
55.4022903442 91.5937805176 91.4771652222 1.7798973322 0.2724368870 -0.7885311246 679450688.0000000000 
81.4693374634 95.4805374146 76.2507781982 -1.7634845972 -0.5528849959 -1.4079124928 989942016.0000000000 
